Iteration,Odd Object,Weight,All Objects,,TEST
8567,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8568,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8569,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8570,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8571,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8572,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8573,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8574,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8575,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8576,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8577,7,Lighter,[2 2 2 2 2 2 1 2 2 2 2 2],,PASS
8578,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8579,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8580,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8581,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8582,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8583,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8584,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8585,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8586,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8587,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8588,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8589,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8590,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8591,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8592,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8593,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8594,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8595,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8596,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8597,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8598,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8599,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8600,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8601,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8602,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8603,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8604,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8605,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8606,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8607,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8608,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8609,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8610,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8611,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8612,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8613,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8614,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8615,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8616,11,Lighter,[2 2 2 2 2 2 2 2 2 2 1 2],,PASS
8617,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8618,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8619,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8620,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8621,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8622,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8623,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8624,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8625,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8626,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8627,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8628,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8629,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8630,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8631,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8632,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8633,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8634,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8635,10,Lighter,[2 2 2 2 2 2 2 2 2 1 2 2],,PASS
8636,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8637,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8638,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8639,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8640,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8641,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8642,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8643,7,Lighter,[2 2 2 2 2 2 1 2 2 2 2 2],,PASS
8644,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8645,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8646,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8647,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8648,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8649,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8650,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8651,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8652,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8653,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8654,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8655,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8656,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8657,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8658,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8659,10,Lighter,[2 2 2 2 2 2 2 2 2 1 2 2],,PASS
8660,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8661,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8662,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8663,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8664,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8665,11,Lighter,[2 2 2 2 2 2 2 2 2 2 1 2],,PASS
8666,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8667,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8668,11,Lighter,[2 2 2 2 2 2 2 2 2 2 1 2],,PASS
8669,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8670,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8671,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8672,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8673,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8674,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8675,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8676,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8677,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8678,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8679,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8680,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8681,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8682,1,Heavier,[3 2 2 2 2 2 2 2 2 2 2 2],,PASS
8683,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8684,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8685,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8686,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8687,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8688,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8689,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8690,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8691,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8692,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8693,1,Heavier,[3 2 2 2 2 2 2 2 2 2 2 2],,PASS
8694,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8695,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8696,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8697,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8698,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8699,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8700,7,Lighter,[2 2 2 2 2 2 1 2 2 2 2 2],,PASS
8701,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8702,10,Lighter,[2 2 2 2 2 2 2 2 2 1 2 2],,PASS
8703,11,Lighter,[2 2 2 2 2 2 2 2 2 2 1 2],,PASS
8704,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8705,10,Lighter,[2 2 2 2 2 2 2 2 2 1 2 2],,PASS
8706,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8707,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8708,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8709,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8710,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8711,1,Heavier,[3 2 2 2 2 2 2 2 2 2 2 2],,PASS
8712,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8713,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8714,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8715,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8716,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8717,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8718,10,Lighter,[2 2 2 2 2 2 2 2 2 1 2 2],,PASS
8719,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8720,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8721,10,Lighter,[2 2 2 2 2 2 2 2 2 1 2 2],,PASS
8722,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8723,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8724,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8725,10,Lighter,[2 2 2 2 2 2 2 2 2 1 2 2],,PASS
8726,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8727,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8728,11,Lighter,[2 2 2 2 2 2 2 2 2 2 1 2],,PASS
8729,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8730,10,Lighter,[2 2 2 2 2 2 2 2 2 1 2 2],,PASS
8731,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8732,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8733,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8734,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8735,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8736,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8737,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8738,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8739,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8740,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8741,7,Lighter,[2 2 2 2 2 2 1 2 2 2 2 2],,PASS
8742,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8743,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8744,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8745,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8746,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8747,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8748,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8749,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8750,7,Lighter,[2 2 2 2 2 2 1 2 2 2 2 2],,PASS
8751,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8752,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8753,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8754,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8755,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8756,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8757,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8758,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8759,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8760,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8761,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8762,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8763,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8764,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8765,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8766,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8767,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8768,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8769,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8770,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8771,11,Lighter,[2 2 2 2 2 2 2 2 2 2 1 2],,PASS
8772,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8773,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8774,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8775,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8776,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8777,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8778,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8779,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8780,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8781,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8782,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8783,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8784,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8785,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8786,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8787,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8788,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8789,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8790,11,Lighter,[2 2 2 2 2 2 2 2 2 2 1 2],,PASS
8791,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8792,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8793,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8794,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8795,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8796,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8797,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8798,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8799,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8800,10,Lighter,[2 2 2 2 2 2 2 2 2 1 2 2],,PASS
8801,1,Heavier,[3 2 2 2 2 2 2 2 2 2 2 2],,PASS
8802,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8803,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8804,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8805,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8806,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8807,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8808,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8809,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8810,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8811,1,Heavier,[3 2 2 2 2 2 2 2 2 2 2 2],,PASS
8812,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8813,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8814,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8815,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8816,7,Lighter,[2 2 2 2 2 2 1 2 2 2 2 2],,PASS
8817,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8818,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8819,1,Heavier,[3 2 2 2 2 2 2 2 2 2 2 2],,PASS
8820,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8821,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8822,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8823,1,Heavier,[3 2 2 2 2 2 2 2 2 2 2 2],,PASS
8824,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8825,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8826,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8827,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8828,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8829,7,Lighter,[2 2 2 2 2 2 1 2 2 2 2 2],,PASS
8830,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8831,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8832,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8833,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8834,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8835,11,Lighter,[2 2 2 2 2 2 2 2 2 2 1 2],,PASS
8836,1,Heavier,[3 2 2 2 2 2 2 2 2 2 2 2],,PASS
8837,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8838,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8839,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8840,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8841,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8842,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8843,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8844,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8845,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8846,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8847,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8848,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8849,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8850,5,Heavier,[2 2 2 2 3 2 2 2 2 2 2 2],,PASS
8851,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8852,7,Heavier,[2 2 2 2 2 2 3 2 2 2 2 2],,PASS
8853,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8854,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8855,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8856,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8857,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8858,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8859,10,Lighter,[2 2 2 2 2 2 2 2 2 1 2 2],,PASS
8860,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8861,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8862,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8863,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8864,7,Lighter,[2 2 2 2 2 2 1 2 2 2 2 2],,PASS
8865,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8866,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8867,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8868,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8869,12,Heavier,[2 2 2 2 2 2 2 2 2 2 2 3],,PASS
8870,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8871,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8872,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8873,2,Heavier,[2 3 2 2 2 2 2 2 2 2 2 2],,PASS
8874,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8875,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8876,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8877,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8878,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8879,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8880,11,Lighter,[2 2 2 2 2 2 2 2 2 2 1 2],,PASS
8881,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8882,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8883,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8884,8,Lighter,[2 2 2 2 2 2 2 1 2 2 2 2],,PASS
8885,4,Lighter,[2 2 2 1 2 2 2 2 2 2 2 2],,PASS
8886,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8887,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8888,4,Heavier,[2 2 2 3 2 2 2 2 2 2 2 2],,PASS
8889,10,Heavier,[2 2 2 2 2 2 2 2 2 3 2 2],,PASS
8890,11,Heavier,[2 2 2 2 2 2 2 2 2 2 3 2],,PASS
8891,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8892,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8893,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8894,9,Heavier,[2 2 2 2 2 2 2 2 3 2 2 2],,PASS
8895,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8896,9,Lighter,[2 2 2 2 2 2 2 2 1 2 2 2],,PASS
8897,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8898,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8899,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8900,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8901,1,Lighter,[1 2 2 2 2 2 2 2 2 2 2 2],,PASS
8902,3,Heavier,[2 2 3 2 2 2 2 2 2 2 2 2],,PASS
8903,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8904,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8905,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8906,8,Heavier,[2 2 2 2 2 2 2 3 2 2 2 2],,PASS
8907,1,Heavier,[3 2 2 2 2 2 2 2 2 2 2 2],,PASS
8908,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8909,6,Heavier,[2 2 2 2 2 3 2 2 2 2 2 2],,PASS
8910,12,Lighter,[2 2 2 2 2 2 2 2 2 2 2 1],,PASS
8911,2,Lighter,[2 1 2 2 2 2 2 2 2 2 2 2],,PASS
8912,6,Lighter,[2 2 2 2 2 1 2 2 2 2 2 2],,PASS
8913,5,Lighter,[2 2 2 2 1 2 2 2 2 2 2 2],,PASS
8914,3,Lighter,[2 2 1 2 2 2 2 2 2 2 2 2],,PASS
8915,1,Heavier,[3 2 2 2 2 2 2 2 2 2 2 2],,PASS
